Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D15Mit192	MT3759	Chr15	55.7 P	WC15.36	317_C_1
D15Mit217	MT4900	Chr15	55.7 F	WC15.36	317_C_1 445_F_10 446_E_11
D15Mit108	MT211	Chr15	55.7 F	WC15.36	121_B_2 350_G_3 352_E_2 352_G_1 408_E_1 440_D_8 440_F_7 445_F_10
D15Mit75	MPC993	Chr15	56.8 F	WC15.37	159_C_7 274_B_5 291_B_7 343_C_11 343_H_2 384_F_2 387_D_9 388_D_3 388_D_9 396_B_9 396_C_3 396_E_3 417_D_8 417_G_6 424_F_8 427_F_8 435_B_9 442_H_7
D15Mit245	MTH1409	Chr15	56.8 F	WC15.36	141_E_2 161_G_11 350_G_3 352_E_2 352_G_1 440_D_8
D15Mit244	MTH2039	Chr15	56.8 F	WC15.36	161_G_11 165_E_3 388_E_4 440_D_8
D15Mit272	MTH3106	Chr15	56.8 P	WC15.36	165_E_3 350_G_3 417_H_8
D15Mit193	MT3627	Chr15	57.9 F	WC15.37	179_F_8 341_G_6 341_G_7 415_H_8 417_F_12 417_H_8 441_C_2 442_F_8 451_D_11 451_E_11 455_B_6 456_C_11 456_D_12 456_H_6
D15Mit218	MT4716	Chr15	57.9 F	WC15.37	179_F_8 295_F_8 307_E_3 341_G_6 341_G_7 405_D_5 427_E_6 451_D_11 454_C_7 456_H_6
D15Mit48	B478	Chr15	57.9 F	WC15.37	179_F_8 295_F_8 307_E_3 415_H_8 427_E_6 433_G_4 456_H_6 464_D_8
D15Mit41	D570	Chr15	57.9 F	WC15.37	341_G_6 341_G_7 415_H_8
D15Mit263	MTH2609	Chr15	60.1 F	WC15.37	125_B_3 149_E_2 183_D_3 240_H_10 240_H_11 266_B_6 346_E_6 346_G_2 382_E_10 438_A_4 445_E_10 87_A_4
D15Mit148	MT2481	Chr15	60.1 F	WC15.37	125_B_3 162_E_11 183_D_3 240_H_10 301_B_2 301_B_5 302_A_5 409_E_4
D15Mit77	MPC1679	Chr15	61.2 F	WC15.37	113_C_6 133_E_1 183_D_3 266_B_6 346_E_6 346_G_2 445_E_10 87_A_4
D15Mit14	D17	Chr15	61.2 F	WC15.37	266_B_6 346_G_2
D15Mit173	MT2049	Chr15	61.2 F		183_H_3
D15Mit160	MT2357	Chr15	62.3 F	WC15.38	285_D_8
D15Mit79	MPC1886	Chr15	63.4 F		123_D_10 127_B_10 131_E_6 164_B_7 170_A_5 193_C_8 256_F_1 358_A_12 358_F_1 386_G_3 430_D_1
D15Mit15	D6	Chr15	63.4 P	WC15.38	240_B_4 285_D_8 295_A_5 297_B_8
D15Mit40	D504	Chr15	65.6 F		211_G_10 321_B_5 458_D_11
D16Mit96.2		Chr16			150_G_9
	MDB0586	Chr16		WC16.5	140_B_8 199_F_1 288_F_5 345_E_1 465_A_3
D16Mit117.1		Chr16		WC16.26	119_E_7 345_H_1 382_E_7 411_F_1 416_B_6 416_H_12 417_A_6 448_A_2 460_E_7
	MHAa7a4.seq	Chr16		WC16.1	126_H_10 278_F_3 387_C_1-f 395_B_4 425_F_11 448_E_6
	36.MMHAP90FLD6.seq	Chr16		WC16.13	134_A_4 136_C_4 169_C_1 217_B_11 310_A_6 330_A_3 331_D_7 332_C_7
	Z25524	Chr16		WC16.19	117_H_11 171_A_5 184_B_6 223_F_12 223_G_10 319_H_6 331_F_5 344_H_8 359_C_1 397_F_5 432_F_2
	MHAa67f2.seq	Chr16		WC16.11	128_G_4 385_F_9 393_C_8
	MHAa30e9.seq	Chr16		WC16.30	126_E_11 160_H_6 361_D_1 410_E_8 428_C_4 434_D_1
	mHAa31f1.seq	Chr16		WC16.2	281_F_11 349_G_3
D16Mit229	MT5177	Chr16		WC16.12	141_C_7 184_E_3 184_H_11 223_A_7 281_A_5 310_F_4 410_G_5 414_G_4
	13.MMHAP27FRE7.seq	Chr16		WC16.12	141_C_7 184_E_3 184_H_11 199_E_11 281_A_5 310_F_4 341_B_1 351_G_8 375_A_11 410_H_4 414_F_5 463_D_8
	01.MMHAP12FLA1.seq	Chr16		WC16.9	127_G_4 147_A_3 158_G_6 185_D_12 279_D_5 289_G_11 313_D_10 356_A_9 388_F_11 433_C_7
	38.MMHAP8FRE11.seq	Chr16		WC16.17	281_F_10 281_F_7 311_B_1 411_F_11
D16Mit18.1		Chr16			120_E_9 131_H_7 153_E_3 376_D_10 406_B_4
	25.MMHAP25FRA10.seq	Chr16		WC16.16	140_G_6 171_C_6 313_E_12 361_B_11 361_C_9 428_D_1 443_H_10
	37.MMHAP17FE4.seq	Chr16		WC16.19	171_A_5 211_H_8 223_F_12 279_B_7 359_C_1 432_F_2 455_C_3 465_E_2
	L27439	Chr16		WC16.23	120_G_10 152_H_11 188_A_12 311_D_9 319_C_5 358_D_3 386_H_8 414_H_8 432_H_1 451_E_2
	U13263	Chr16		WC16.20	116_E_3 128_C_11 136_F_5 300_C_5
	Z49086	Chr16		WC16.8	116_H_1 309_E_11 324_E_4 385_D_3 440_C_4
	25.MMHAP34FRA10.seq	Chr16		WC16.24	144_H_3 331_D_4 348_D_1 390_F_12 395_E_1 449_F_7 463_C_9
	23.MMHAP87FRH8.seq	Chr16		WC16.23	165_G_4 302_F_5
	MHAa28f6.seq	Chr16		WC16.19	110_D_4 285_H_7 350_C_5 408_G_3
	MHAa59f10.seq	Chr16		WC16.23	165_G_4 167_A_2 188_F_8 255_G_3 302_F_5 317_D_10 341_G_10 88_C_4
D16Mit18.2		Chr16			120_E_9 131_H_7 153_E_3 376_D_10
	01.mHAa9f1.seq	Chr16		WC16.8	152_E_11 177_H_11 239_E_7 286_D_8 349_G_8 386_C_11 392_E_8 438_A_12 447_E_2 463_F_5
D16Mit185.2		Chr16		WC16.25	119_H_3 134_C_2 144_B_8 289_H_2 304_H_6 304_H_7 316_F_2 335_F_3 335_G_4 357_F_4 417_F_5 441_H_5 464_H_1
	Z72000	Chr16		WC16.27	116_B_1 149_A_3 159_C_1 188_H_12 313_B_10 396_G_12
	02.MMHAP36FLA2.seq	Chr16		WC16.26	120_H_3 180_E_8 329_H_9 398_B_11 414_D_4
	34.MMHAP83FLD4.seq	Chr16		WC16.32	178_D_12 285_A_1 296_G_3-f 432_E_12
	38.MMHAP69FRE11.seq	Chr16		WC16.32	137_E_7 150_G_8 158_B_9 158_F_9 163_E_5 188_B_2 188_F_3 255_F_1 331_B_5 360_C_10
	47.MMHAP86FRH11.seq	Chr16		WC16.10	144_G_3 158_B_12 328_F_9 433_D_7 460_D_8 460_D_9
	L34169	Chr16		WC16.8	135_A_8 163_H_11 166_F_7 199_H_8 299_E_7 326_H_2 348_B_10 348_B_7 437_B_10 437_B_11 439_B_10 439_D_2 447_H_11
	M94351	Chr16		WC16.8	166_A_12 181_B_4 255_B_11 433_H_11 455_H_8 461_A_2
	14.MMHAP15FLE2.seq	Chr16		WC16.32	212_H_2 240_D_6 396_H_11 408_H_9
	25.MMHAP64FLA4.seq	Chr16		WC16.8	302_E_7 349_A_11 361_D_4 386_B_10 386_C_11 387_G_10 440_E_7 442_E_7 447_E_2 455_A_1
	MHAa75g1.seq	Chr16		WC16.27	136_C_1 149_A_3 149_B_2 188_H_12 313_C_1 328_D_1 416_D_12 427_G_4 449_E_8 87_E_3
	R75266	Chr16		WC16.5	345_E_1 465_A_3
	11.MMHAP83FRD8.seq	Chr16		WC16.32	117_D_2 129_A_12 144_B_9 158_B_1 178_D_12 391_B_2 406_D_1 409_A_2 432_E_12
	02.MMHAP11FRA8.seq	Chr16		WC16.25	132_H_1 168_F_10 279_B_10 311_G_4 329_A_9 329_B_11 465_C_8
	41.MMHAP20FLF5.seq	Chr16		WC16.16	140_G_6 171_C_6 188_A_8 420_D_9 459_A_8
	38.MMHAP50FLE5.seq	Chr16		WC16.7	163_G_8 184_G_4 281_B_8 409_A_11 462_D_2 462_E_5
	20.MMHAP88FLG2.seq	Chr16		WC16.8	120_A_6 134_H_10 138_H_11 152_C_11 173_E_9 224_H_9
	46.MMHAP10FH4.seq	Chr16		WC16.22	132_A_7 137_E_6 292_D_5 421_E_9 436_H_12 443_H_3
	MHAa22f12.seq	Chr16		WC16.8	296_B_3 296_E_9 349_G_8 386_C_11 438_A_12
	02.MMHAP91FRA8.seq	Chr16		WC16.33	149_H_8 181_B_7 183_E_11 406_D_3 439_A_3 447_G_1
	18.MHAa90b6.seq	Chr16		WC16.30	153_B_9 159_A_5 185_A_12 331_H_3 389_G_2 396_H_10
D16Mit171.1		Chr16			125_G_2 151_B_7
D16Mit146.2		Chr16		WC16.9	127_G_4 147_A_3 158_G_6 158_H_8 185_D_12 279_D_5 289_G_11 313_D_10 356_A_9 377_C_4 388_F_11 433_B_2 433_C_7
	26.MMHAP34FLA5.seq	Chr16		WC16.12	126_G_5 141_C_7 153_C_7 184_E_3 184_H_11 199_E_11 281_A_5 310_F_4 341_B_1 351_G_8 375_A_11 410_G_5 414_G_4
	48.MMHAP63FRH12.seq	Chr16		WC16.28	121_C_3 187_A_1 274_C_5 307_F_7 309_F_10 335_G_9
	24.MMHAP5FLH3.seq	Chr16		WC16.2	169_A_11 281_F_11 288_E_11 288_E_8 349_G_3
	09.MMHAP11FLC3.seq	Chr16		WC16.17	135_A_8 311_B_1 316_D_12
	X58712	Chr16		WC16.8	152_E_11 239_E_7 349_G_8 392_E_8 438_A_12 447_E_2 463_F_5
	38.MHAa75d2.seq	Chr16		WC16.19	137_F_10 151_B_10 285_A_6 312_A_7 357_A_10 392_F_7 408_G_3 423_F_11 428_F_11
	MHAa54c2.seq	Chr16		WC16.33	149_H_8 184_H_7 377_G_6 406_D_3 439_A_3
	30.MMHAP75FLB6.seq	Chr16		WC16.23	120_G_10 188_A_12 212_H_11 319_C_5 358_D_3 378_H_11 386_H_8 432_H_1 451_E_2
	32.MMHAP9FRC11.seq	Chr16		WC16.5	140_B_8 345_E_1 465_A_3
	MHAa38e10.seq	Chr16		WC16.22	137_E_6 147_F_12 149_H_3 285_A_11 290_E_9
	U11859	Chr16		WC16.32	138_H_4 152_F_2 170_F_4 183_G_11 187_F_1 296_D_12 317_H_5 321_E_2 334_D_4 408_D_12
	X05556	Chr16		WC16.8	152_E_11 239_E_7 286_D_8 361_D_4 386_B_10 386_C_11 408_C_11 435_H_1 438_A_12 447_E_2
	MHAa21c11.seq	Chr16		WC16.31	160_F_4 217_B_1 419_D_5
	22.MMHAP26FLH1.seq	Chr16		WC16.1	165_E_1 165_F_12 255_G_6 322_C_10 357_D_10 357_F_9 391_E_6 395_A_2 415_C_10
	14.MMHAP57FRE8.seq	Chr16		WC16.6	168_H_3 170_G_6 213_C_4 304_C_7 380_H_2 387_G_4
	27.MMHAP66FLA6.seq	Chr16		WC16.24	116_D_8 152_G_6 309_F_11 309_G_11 390_F_12 406_F_4 449_F_7 463_C_9
	MHAa67d6.seq	Chr16		WC16.25	119_C_1 126_G_10 132_H_1 148_A_2 168_F_10 181_E_10 289_H_2 311_G_4 419_E_5
D16Mit74.1		Chr16		WC16.8	152_E_11 239_E_7 349_G_8 361_D_4 386_C_11 408_C_11 438_A_12
	MHAa52d8.seq	Chr16		WC16.31	160_F_4 217_B_1 282_B_10 385_D_2 419_D_5
	D19428	Chr16		WC16.12	140_F_1 188_D_10 292_A_8 312_C_8 321_H_11 341_B_1 456_G_12 457_H_8 458_H_7
	11.MMHAP62FLD2.seq	Chr16		WC16.20	116_E_3 156_A_10 170_B_10 331_G_6 452_F_7 452_G_6
	06.MMHAP95FRB9.seq	Chr16		WC16.7	160_H_7 325_C_9 357_F_7 432_E_12 442_E_5
	41.MMHAP23FLF5.seq	Chr16		WC16.32	184_F_8 193_D_1 289_H_12 317_H_5 396_H_11 408_H_9
	40.MMHAP62FLF4.seq	Chr16		WC16.15	131_A_12 295_F_6 350_B_10 387_C_12 405_C_7 433_H_8-f
	14.MMHAP47FLE2.seq	Chr16		WC16.22	164_A_2 212_B_6 285_A_11 290_E_9
	09.MMHAP88FRC9.seq	Chr16		WC16.8	166_A_12 181_B_4 425_F_2 426_F_2 433_H_11 455_H_8 461_A_2
	32.MMHAP16FRC11.seq	Chr16		WC16.30	295_A_8 445_E_7
	20.MMHAP9FLG2.seq	Chr16		WC16.2	166_E_12 212_E_4 311_C_3 332_A_7 392_B_9 406_C_11 464_G_4
	01.MMHAP38FLA1.seq	Chr16		WC16.13	151_A_11 198_A_2
	46.MMHAP31FLH4.seq	Chr16		WC16.19	135_B_6 198_C_3 282_E_12 375_D_9 389_D_6 403_G_8 423_F_11 428_F_11
	U05245	Chr16		WC16.31	133_F_1 214_G_6 332_H_1 402_A_2 459_D_6
	31.MMHAP54FRC10.seq	Chr16		WC16.15	137_D_1-f 163_F_5 181_H_11 297_D_3 384_A_11 387_C_12 389_E_12 405_C_7
	38.MMHAP79FRE11.seq	Chr16		WC16.12	140_F_1 184_E_3 184_H_11 188_D_10 199_E_11 281_A_5 310_F_4 341_B_1 351_G_8 409_G_3 414_G_4 434_B_10 458_H_7
	MTH1416	Chr16		WC16.13	136_C_4 151_A_11 164_A_9 171_A_3 198_A_2 310_A_6 330_A_3 442_F_4
D16Mit225	A1095	Chr16		WC16.31	149_E_2 185_G_11 215_A_11 266_H_11 379_F_2 419_D_5 456_F_6
	12.MMHAP3FLD3.seq	Chr16		WC16.3	187_C_3 317_E_8 395_F_10 414_E_3 443_E_2 447_E_8 449_D_11
	Results_ER_9_1_95_2_24.seq	Chr16		WC16.2	152_D_10 160_A_3 172_C_11 188_A_11 311_C_3 311_D_3 349_G_3 392_H_9 396_C_4 455_D_3 464_G_4 87_B_11
	31.MMHAP64FLC4.seq	Chr16		WC16.8	134_H_10 152_C_11 181_B_4 433_H_11 455_H_8 461_A_2
	D18020	Chr16		WC16.9	110_C_3 138_C_8 158_G_6 169_G_5 180_D_1 218_D_10 224_C_9 224_F_8 255_C_8 255_D_9 286_E_4 406_A_3 420_G_8 451_F_9
	MHAa27a7.seq	Chr16		WC16.6	135_H_1 168_H_3 170_G_6 213_C_10 239_G_8 307_G_8 406_E_10
	10.MMHAP75FRD7.seq	Chr16		WC16.2	128_C_1 152_D_10 183_H_11 322_G_12 332_A_7 397_B_4 406_C_11 455_D_3 464_G_4 87_B_11
	17.MHAa58b5.seq	Chr16		WC16.32	117_D_2 144_B_9 198_G_8 406_D_1 432_E_12
	14.MMHAP36FLE2.seq	Chr16		WC16.5	158_B_12 161_H_11 199_F_1 334_D_12 342_E_2 465_A_3
	38.MMHAP44FLE5.seq	Chr16		WC16.15	127_D_2 137_D_1-f 163_F_5 181_H_11 346_B_4 384_A_11 387_C_12 389_E_12 447_E_7
	D19228	Chr16		WC16.8	163_H_11 167_C_3 299_E_7 326_H_2 447_H_11
	MTH2511	Chr16		WC16.31	173_H_4 282_B_10 328_A_10 426_G_11 436_F_4
	MHAa54h4.seq	Chr16		WC16.28	121_C_3 121_D_4 307_F_7
	MHAa83a1.seq	Chr16		WC16.32	170_F_4 178_A_4-f 187_F_1 296_D_12 342_G_1 411_F_5 433_E_5 436_D_3
	35.MMHAP86FRD11.seq	Chr16		WC16.8	125_E_5 127_H_1 162_E_10 200_H_11 240_E_10 240_E_7 289_B_11 333_G_1 410_H_4 432_B_11
	U01840	Chr16		WC16.8	134_H_10 138_H_11 224_B_7 224_H_9 392_E_8 438_A_12
D16Mit98.2		Chr16		WC16.9	406_A_3 451_F_9
	42.MMHAP32FLF6.seq	Chr16		WC16.30	118_G_2 126_E_11 150_G_12 160_H_6 217_C_4 295_A_8 361_D_1 445_E_7
	MHAa29a8.seq	Chr16		WC16.30	118_F_1 290_E_6 434_D_1 445_E_7
	U41465	Chr16		WC16.9	127_G_4 147_A_3 185_D_12 203_A_3 279_D_5 289_G_11 313_D_10 356_A_9 388_F_11 433_C_7 459_H_10
	36.MHAa77c12.seq	Chr16		WC16.32	137_E_7 150_G_8 163_E_5 178_A_12 188_B_2 188_F_3 255_F_1 256_F_1 331_B_5
	29.MMHAP83FLB5.seq	Chr16		WC16.8	152_E_11 239_E_7 361_D_4 406_C_9 455_A_1
	31.MMHAP70FLC4.seq	Chr16		WC16.20	135_C_3 136_F_5 319_H_7 352_C_5
	46.MMHAP64FRH10.seq	Chr16		WC16.31	385_D_2 419_D_5
	39.MMHAP9FLE6.seq	Chr16		WC16.4	150_G_3 321_G_4
	41.MMHAP9FLF5.seq	Chr16		WC16.15	127_D_2 137_D_1 149_A_8 150_G_8 163_F_5 181_H_11 185_A_2 297_D_3 346_B_4 359_G_4 384_A_11 389_E_12
	33.MMHAP97FRC12.seq	Chr16		WC16.3	118_G_4 342_A_4 443_E_2
	08.MMHAP69FRC8.seq	Chr16		WC16.19	134_G_1 151_B_10 183_E_10 199_D_10 285_A_6 325_E_8 398_C_6 428_F_11
	31.MMHAP58FLC4.seq	Chr16		WC16.10	349_F_11 433_D_7 460_D_9
	mHAa57c3.seq	Chr16		WC16.9	127_G_4 147_F_2 153_D_8 187_A_10 389_B_10 409_A_4 410_F_3 447_B_3
	X60457	Chr16		WC16.32	144_B_9 178_D_12 296_G_3 432_E_12
	25.MMHAP68FRA10.seq	Chr16		WC16.9	127_G_4 147_A_3 147_F_2 153_D_8 187_A_10 203_A_3 389_B_10 409_A_4 410_F_3 447_B_3
	16.MMHAP4FLF1.seq	Chr16		WC16.1	126_H_10 158_E_5 158_E_6 165_E_1 255_G_6 278_F_3 343_H_9 381_B_12 391_E_6 395_A_2 410_G_8
	Sample_03.Seq	Chr16		WC16.25	126_G_10 132_H_1 148_A_2 168_F_10 181_E_10 289_H_2 419_E_5 444_A_12 444_B_11 464_H_1 465_A_4 465_C_8
	X92590	Chr16		WC16.8	181_B_4 425_F_2 426_F_2 433_H_11 455_H_8 461_A_2
D16Mit131.3		Chr16		WC16.2	169_A_11 218_A_3 281_F_11 288_E_11 288_E_8 384_G_3 439_F_2
	MHAa34h6.seq	Chr16		WC16.13	126_H_7 168_A_10 169_C_1 423_D_4
	08.mHAa9f8.seq	Chr16		WC16.23	165_G_4 282_D_10 341_F_9 341_G_10
D16Mit192.2		Chr16		WC16.2	169_A_11 281_F_11 343_A_1 349_G_3
	X74504	Chr16		WC16.8	113_D_1 120_A_6 134_H_10 152_C_11 173_E_9 224_H_9 433_H_11 455_H_8 461_A_2
	U30602	Chr16		WC16.1	126_H_10 158_E_5 158_E_6 165_E_1 278_F_3 343_H_9 357_F_9 360_A_9 381_B_12 387_C_1 391_E_6 426_A_9 448_E_6
	26.MMHAP18FLA5.seq	Chr16		WC16.19	171_A_5 211_H_8 223_F_12 279_B_7 319_H_6 342_G_12 359_C_1 432_F_2 455_C_3 465_E_2
	U00478	Chr16		WC16.1	158_E_5 158_E_6 165_E_1 278_F_3 357_D_10 357_F_9 360_A_9 381_B_12 387_C_1 391_E_6
	03.MMHAP38FRA9.seq	Chr16		WC16.32	144_B_9 144_H_3 178_D_12 180_C_2 391_B_2 409_A_2 454_B_4
	MTH2892	Chr16		WC16.15	295_F_6 341_B_6 350_B_10 387_C_12 405_C_7 418_C_9 433_H_8 438_B_2
	34.MMHAP94FRD10.seq	Chr16		WC16.30	127_D_8 150_G_12 290_E_6 310_H_9-f 434_D_1 445_E_7
	17.MHAa43d5.seq	Chr16		WC16.12	140_F_1 458_H_7
D16Mit226	MJ5350	Chr16		WC16.14	169_G_1 173_C_4 356_E_12 420_G_11
	48.MMHAP25FLH6.seq	Chr16		WC16.22	132_A_7 137_E_6 179_A_8 179_E_6 285_A_11 292_D_5 421_E_9 443_H_3
	23.MMHAP4FLH2.seq	Chr16		WC16.25	161_B_8 266_D_4 335_G_4 415_E_1 436_E_10 439_A_10 455_B_12
D16Mit227	MT1337	Chr16		WC16.31	185_G_11 188_B_12 379_B_7 402_A_2 437_B_6 437_D_1 458_F_9 459_D_6
	14.MMHAP15FRE8.seq	Chr16		WC16.27	177_H_9 188_H_12 285_D_12 360_F_9
D16Mit38.1		Chr16		WC16.15	135_H_10 149_G_4 168_G_11 171_A_8 179_E_9 198_H_1 292_A_10 414_G_9 431_A_1 442_E_3 458_A_12 463_A_8
D16Mit141.2		Chr16		WC16.26	119_E_7 180_E_8 345_H_1 411_F_1 431_D_4 432_D_4 458_A_11
	MHAa54h7.seq	Chr16		WC16.9	110_C_3 218_D_10 224_C_9 281_G_5 286_E_4 406_A_3 418_G_1 433_A_2 451_F_9
	27.MMHAP34FLA6.seq	Chr16		WC16.32	117_D_2 144_B_9 158_B_1 178_D_12 391_B_2 409_A_2 432_E_12
	MHAa30g9.seq	Chr16		WC16.25	119_C_1 132_H_1 168_F_10 88_G_1
D16Mit32	MPC1416	Chr16	0.0 F	WC16.1	126_H_10 278_F_3 357_F_9 360_A_9 381_B_12 387_C_1-f 391_E_6 426_B_2 426_H_2
	41.MHAa90h5.seq	Chr16		WC16.17	116_D_6 124_F_2 134_D_7 151_C_8 281_F_10 281_F_7 289_A_12 325_G_4
	11.MMHAP15FLD2.seq	Chr16		WC16.25	161_B_8 199_H_6 295_A_3 415_E_1 459_F_7 459_G_4
D16Mit124.1		Chr16		WC16.13	126_H_7 168_A_10 390_B_10
	45.MHAa89h9.seq	Chr16		WC16.27	116_B_1 166_G_12 188_H_12 285_D_12 305_B_8 328_D_1 360_F_9 409_F_10
	Results_ER_9_1_95_2_29.seq	Chr16		WC16.17	124_F_2 134_D_7 281_F_10 281_F_7
	33.MMHAP12FLC6.seq	Chr16		WC16.28	138_A_12 187_A_1 198_E_4 273_E_6 274_C_5 309_F_10 329_G_11 335_G_9 438_A_7
	17.MMHAP22FRF8.seq	Chr16		WC16.30	124_D_11 127_D_8 150_G_12 159_B_2 290_E_6 445_E_7
	X82648	Chr16		WC16.12	141_C_7 153_C_7 184_E_3 184_H_11 223_A_7 281_A_5 310_F_4 375_A_11 396_D_8 410_G_5 414_G_4 463_D_8
	10.MMHAP42FRD7.seq	Chr16		WC16.25	181_E_10 184_H_7 274_A_9 358_E_11 459_F_6
	16.MMHAP83FRF7.seq	Chr16		WC16.17	281_F_10 281_F_7 311_B_1 316_D_12 444_G_4
	26.MMHAP12FLA5.seq	Chr16		WC16.16	136_F_9 140_G_6 313_E_12
	37.MMHAP29FRE10.seq	Chr16		WC16.31	164_C_9 170_H_3 185_G_11 188_B_12 348_D_8 402_A_2 437_B_6-f 437_D_1 456_F_6 459_D_6
	MHAa97d1.seq	Chr16		WC16.3	129_B_10 132_E_9-f 147_E_4 188_D_2 342_A_4 443_E_2 449_D_11 461_F_9
D16Mit138.1		Chr16		WC16.20	116_E_3 136_F_11 136_F_5 319_H_7
	U19380	Chr16		WC16.16	126_D_3 326_G_10 380_G_12 385_F_9 390_E_8 393_F_4 420_C_9 420_D_9 435_D_6 440_E_10 446_E_9 459_A_8
	05.MMHAP84FLB2.seq	Chr16		WC16.25	160_H_12 218_H_1 218_H_8 274_B_10 274_C_11 335_G_4 389_C_3 389_D_4 436_E_10 436_E_8 439_A_10 439_E_8 442_E_5 452_C_9 452_H_12
	R74919	Chr16		WC16.2	152_D_10 160_A_3 349_G_3 392_H_9 446_H_3 454_G_3 462_B_12
	B165	Chr16		WC16.32	139_H_9 144_D_8 148_D_12 183_G_11 286_C_10 307_A_5 317_H_5 408_H_9
	MHAa54a2.seq	Chr16		WC16.8	240_E_10 240_E_7 289_B_11 299_D_10 320_G_12 333_G_1 385_D_3 410_H_4 423_D_7 434_B_1 457_G_4
	36.MMHAP64FRD12.seq	Chr16		WC16.32	138_H_4 170_F_4 178_A_4-f 187_F_1 431_A_1 433_E_5
	D26532	Chr16		WC16.32	117_D_2 144_B_9 178_D_12 391_B_2 432_E_12
D16Mit12.2		Chr16		WC16.15	321_A_5 350_B_10 384_A_11 387_C_12 389_E_12 405_C_7
	mHAa57b5.seq	Chr16		WC16.17	134_D_7 139_C_9 173_H_5 179_C_7 180_A_6 307_C_9 307_H_9 403_G_12 415_B_6 433_E_7 464_B_4
	D17980	Chr16		WC16.9	110_C_3 138_C_8 158_G_6 169_G_5 180_D_1 218_D_10 224_C_9 224_F_8 255_C_8 255_D_9 406_A_3 451_F_9
	23.MMHAP50FRH8.seq	Chr16		WC16.24	113_D_9 120_D_4 122_H_10 152_G_6 171_C_7 292_C_3 297_D_3 297_D_6 326_B_1 326_H_9 348_D_1 419_H_11 465_B_1 87_C_6
	17.MHAa75b5.seq	Chr16		WC16.8	116_H_1 135_A_8 198_C_1 309_E_11 324_E_4 437_B_11 439_A_11 440_C_4 457_G_4
	D17971	Chr16		WC16.13	126_H_7 168_A_10 390_B_10
	41.MHAa75d5.seq	Chr16		WC16.32	117_D_2 129_A_12 307_A_5 319_A_11 406_D_1 409_A_2 436_B_8
	46.MHAa65T_M13Rev.seq	Chr16		WC16.22	132_A_7 137_E_6 179_E_6 212_B_6 285_A_11 292_D_5 421_E_9 443_H_3
	D17999	Chr16		WC16.9	110_C_3 138_C_8 158_G_6 169_G_5 180_D_1 218_D_10 224_C_9 224_F_8 255_C_8 255_D_9 274_F_7 286_E_4 406_A_2 406_A_3 420_F_7 420_G_8 451_F_9
	R75086	Chr16		WC16.1	126_H_10 278_F_3 357_D_10 357_F_9 360_A_9 381_B_12 391_E_6 426_H_2
	15.MMHAP88FRE9.seq	Chr16		WC16.3	158_G_5-f 443_E_2 449_D_11
	44.MMHAP75FRG11.seq	Chr16		WC16.6	168_H_3 255_C_7-f 304_C_7 351_E_3 380_H_2 382_C_10 387_G_4
	42.MMHAP25FRF12.seq	Chr16		WC16.14	153_A_5 156_B_7 296_A_1 317_A_1 317_B_11 391_A_5
	U07425	Chr16		WC16.8	224_B_7 296_B_3 296_E_9 343_A_11 343_A_12 349_G_8 386_C_11 392_E_8 438_A_12
D16Mit134.2		Chr16			426_H_12
D16Mit180	MTH764	Chr16	2.2 F	WC16.1	165_E_1 255_G_6 278_F_3 357_F_9 360_A_9
D16Mit181	MTH825	Chr16	3.3 F	WC16.2	152_D_10 160_A_3 349_G_3 384_E_7 392_E_5 392_H_9 455_D_3 457_A_4
D16Mit55	MPC2196	Chr16	3.3 P	WC16.2	152_D_10 160_A_3 349_G_3 392_H_9 455_D_3 464_G_4
D16Mit54	MMH151	Chr16	3.3 P	WC16.2	152_D_10 160_A_3 183_H_11 188_A_11 212_E_4 311_C_3 349_G_3 392_H_9 406_C_11 455_D_3 464_G_4 87_B_11
D16Mit121	MT2786	Chr16	3.3 F	WC16.2	152_D_10 160_A_3 183_H_11 212_E_4 311_C_3 322_G_12 392_H_9 396_C_4 455_D_3 464_G_4 87_B_11
D16Mit79	MTH128	Chr16	3.3 P	WC16.2	166_E_12 311_C_3 332_A_7 388_A_4 392_B_9 392_G_3 406_C_11 441_E_2 464_G_4
D16Mit130	MT3299	Chr16	3.3 F	WC16.2	187_H_1 212_E_4 311_C_3 331_E_7 332_A_7 332_G_12 464_G_4
D16Mit107	MT2698	Chr16	3.3 F	WC16.2	166_E_12 307_G_6 311_C_3 322_G_12 332_A_7 392_B_9 392_G_3 406_C_11 441_E_2 443_C_2
D16Mit8	A649	Chr16	3.3 F	WC16.2	311_C_3 332_A_7 392_B_9 406_C_11 464_G_4
D16Mit154	MT2848	Chr16	3.3 F	WC16.2	166_E_12 166_E_2 297_A_8
D16Mit182	MTH556	Chr16	3.3 F	WC16.2	166_E_12 307_G_6 311_C_3 332_A_7 464_G_4
D16Mit159	MT5158	Chr16	4.4 F	WC16.2	164_H_7 169_A_11 281_F_11 349_G_3 436_E_7-f
D16Mit160	MT4576	Chr16	4.4 F	WC16.2	281_F_11 446_H_3 454_G_3
D16Mit108	MT2658	Chr16	4.4 F	WC16.2	152_D_10 160_A_3 183_H_11 188_A_11 212_E_4 311_C_3 349_G_3 392_H_9 406_C_11 455_D_3 464_G_4 87_B_11
D16Mit9	B159	Chr16	4.4 F	WC16.2	152_D_10 281_F_11 349_G_3 446_H_3 454_G_3
