Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D15Mit254	MTH1624	Chr15	16.4	WC15.9	312_D_3 313_D_3 382_G_5 385_F_10 458_A_7
D15Mit112	MT993	Chr15	16.4	WC15.9	312_D_3 382_G_5 387_C_1 458_A_7
D15Mit255	MTH1713	Chr15	16.4	WC15.9	117_C_1 124_B_6 124_H_5 129_H_3 132_C_6 132_D_8 150_C_12 188_G_8 325_E_4 326_H_10 329_H_1 330_B_1 330_F_8 358_G_4 377_E_4
D15Mit140	MT2427	Chr15	16.4	WC15.10	177_C_3 193_E_9 398_F_4 420_G_3 449_H_6 449_H_7 450_A_1 450_H_6
D15Mit84	MPC1332	Chr15	16.4	WC15.10	177_C_3 193_E_9 295_D_5 398_F_4 420_G_3 449_H_7 450_A_1
D15Mit49	B571	Chr15	16.4	WC15.9	118_C_11 127_E_12 127_F_11 148_A_3 161_A_7 162_A_12 162_A_7 162_B_5 172_B_11 185_A_5 185_F_5 312_A_2 312_D_3 386_C_3 415_C_7 415_F_9 419_A_7 419_F_5 421_C_9
D15Mit83	D1018	Chr15	16.4		121_B_2
D15Mit256	MTH2690	Chr15	16.4	WC15.9	118_C_11 131_B_2 172_B_11 185_E_11 185_F_5 286_C_11 350_B_10 379_A_11 419_A_7
D15Mit60	MPC1704	Chr15	17.5	WC15.13	193_B_4 306_B_4 358_B_5 392_B_10
D15Mit229	MTH1093	Chr15	17.5	WC15.12	326_H_10 362_A_4 362_B_3 384_C_1 384_H_1 448_B_5
D15Mit152	MT2945	Chr15	17.5		133_G_9 180_B_7 324_D_6 464_D_2
D15Mit206	MT5166	Chr15	17.5	WC15.13	198_C_12 274_G_9 397_B_9 432_F_12 439_A_9
D15Mit153	MT2918	Chr15	17.5	WC15.11	121_C_10 135_A_8 312_B_2 385_A_6 397_A_6 424_B_6 427_B_6 437_H_1 444_D_12 465_E_8
D15Mit59	MPC1544	Chr15	17.5	WC15.11	135_A_8 137_D_10 290_H_1 290_H_2 290_H_4 293_A_2 293_H_2 312_B_2 385_A_6 415_E_7
D15Mit87	MT282	Chr15	17.5	WC15.13	129_E_10 132_C_9 161_G_11 167_C_8 172_H_3 274_G_9 381_E_10 391_C_11 397_A_11
D15Mit227	MTH1210	Chr15	17.5	WC15.13	132_C_9 161_A_7 306_B_4 392_B_10 410_F_8 438_D_3 441_A_3 441_B_4 464_D_4
D15Mit268	MTH2843	Chr15	17.5	WC15.13	193_B_4 310_H_10 311_H_6 312_A_4 358_B_5 392_B_10 464_C_5
D15Mit85	MPC2136	Chr15	17.5	WC15.10	128_D_2 295_D_5 398_F_4 420_G_3 449_H_7 450_A_1
D15Mit166	MTAR169	Chr15	17.5	WC15.13	358_B_5 448_G_1 458_H_1
D15Mit142	MT2580	Chr15	17.5	WC15.10	128_D_2 398_F_4 449_H_6 449_H_7 450_A_1 450_H_6
D15Mit120	MT1368	Chr15	17.5	WC15.10	295_D_5 398_F_4 420_G_3 449_H_7 450_A_1
D15Mit154	MT2211	Chr15	17.5	WC15.13	132_C_9 306_B_4 392_B_10 438_D_3 441_A_3 441_B_4
D15Mit113	MT1108	Chr15	17.5	WC15.11	137_D_10 170_F_7 290_H_1 290_H_2 290_H_4 293_A_2 293_H_2 312_B_2 441_F_11 465_E_8
D15Mit24	A1109	Chr15	17.5	WC15.12	117_C_1 129_H_3 144_C_3 170_A_3 326_H_10 362_A_4 362_B_3 382_C_10 384_H_1 395_D_4 448_B_5
D15Mit100	MT809	Chr15	18.6	WC15.13	110_F_7 306_C_9 321_G_8 330_E_10 360_G_5 360_H_4 451_H_8
D15Mit221	MTH535	Chr15	19.7	WC15.14	168_A_9 168_H_11 171_A_9 184_E_3 203_B_8 398_C_5 445_H_6
D15Mit143	MT2268	Chr15	19.7	WC15.14	168_A_9 171_A_9 184_E_3 203_B_8 398_C_5 445_H_6
D15Mit183	MT4369	Chr15	20.8	WC15.15	172_G_8 183_A_2 437_H_5 455_A_1
D15Mit230	MTH894	Chr15	21.9	WC15.15	087_H_12 183_A_2 360_F_7 421_A_4 421_E_1 421_E_2 437_H_5 455_A_1
D15Mit25	B259	Chr15	21.9	WC15.15	278_G_4 286_G_9 288_A_3 358_E_11 358_E_5 425_C_3 458_B_1
D15Mit269	MTH2516	Chr15	21.9		151_A_5 178_A_11 199_A_5 224_C_6 319_C_6 460_F_9
D15Mit231	MTH1078	Chr15	21.9	WC15.15	087_H_12 183_A_2 360_F_7 437_H_5 455_A_1
D15Mit115	MT893	Chr15	24.0	WC15.15	287_F_10 287_F_9 348_A_5
D15Mit132	MT271	Chr15	24.0	WC15.15	287_F_10 287_F_9 311_A_11 357_E_7 360_E_8 360_F_6 360_H_6 421_A_4 454_C_11
D15Mit232	MTH2100	Chr15	24.0	WC15.15	278_G_4 286_G_9 288_A_3 358_E_5 425_C_3 458_B_1
D15Mit116	MTH198	Chr15	24.0	WC15.16	152_D_7 165_F_11 224_B_4 286_E_3 387_A_1 398_B_11 439_F_2 449_A_5
D15Mit167	MT3271	Chr15	25.1	WC15.17	087_D_12 291_C_12 433_D_8 433_G_5 434_C_3 436_H_1
D15Mit207	MT5309	Chr15	25.1	WC15.17	390_H_5 402_G_6 452_G_10 452_G_9
D15Mit61	MPC1444	Chr15	25.1	WC15.16	122_H_4 127_H_4 129_H_2 148_F_9 224_B_4 325_F_10 360_G_10
D15Mit50	B546	Chr15	25.1	WC15.17	121_F_6 291_C_12 360_D_2 434_C_3 436_C_2
D15Mit196	MT2816	Chr15	26.2	WC15.17	124_G_2 136_C_10 140_A_5 166_E_10 295_C_1 295_E_1 295_F_1 308_G_5 328_E_10 437_H_4
D15Mit209	MT5139	Chr15	26.2	WC15.17	390_H_5 410_D_11 410_E_10 415_C_11 417_G_12 452_G_10 452_G_9
D15Mit210	MT4736	Chr15	26.2	WC15.17	088_B_4 124_G_2 128_G_8 136_C_10 150_H_11 166_E_10 291_C_12 308_G_5 328_E_10 444_E_4 456_F_11
D15Mit46	B608	Chr15	26.2	WC15.17	124_G_2 136_C_10 140_A_5 166_E_10 170_C_11 240_A_1 240_F_4 295_C_1 295_E_1 295_F_1 328_E_10 417_G_12 437_H_4 459_B_9 460_B_9
D15Mit208	MT4644	Chr15	26.2		179_B_1 348_C_11 398_F_11
D15Mit27	A1104	Chr15	26.2	WC15.17	135_D_7 452_G_10 452_G_9
D15Mit270	MTH2957	Chr15	27.3	WC15.18	113_D_2 218_F_5 380_F_5 391_E_12
D15Mit64	MPC609	Chr15	28.4	WC15.18	139_H_5 187_B_1 396_H_6 430_D_1
D15Mit101	MT629	Chr15	28.4	WC15.19	380_A_7
D15Mit233	MTH1671	Chr15	28.4	WC15.19	380_A_7
D15Mit234	MTH1433	Chr15	28.4	WC15.18	117_E_3 180_B_3
D15Mit65	MPC648	Chr15	28.4	WC15.18	117_E_3 139_H_5 180_B_3 180_F_10 278_D_2
D15Mit122	MT1345	Chr15	28.4	WC15.18	117_E_3 283_D_10 403_D_9 405_G_9 418_H_4 461_G_4
D15Mit62	MPC1929	Chr15	28.4	WC15.18	139_H_5 180_B_3 377_F_12 396_H_6
D15Mit211	MJ4504	Chr15	28.4	WC15.20	293_H_12 360_F_1
D15Mit103	MT147	Chr15	28.4	WC15.18	117_E_3 159_E_7 299_A_4 391_E_12 435_A_9 461_G_4
D15Mit63	MPC2035	Chr15	28.4	WC15.18	147_A_8 185_E_11 200_C_2 289_G_4 311_A_8 411_A_1 411_G_8 411_H_12 414_A_11 414_C_11 414_F_8 419_F_8 425_C_7 426_F_3 430_E_1 443_H_7
D15Mit185	MTAR127	Chr15	29.5	WC15.21	148_A_5 173_D_11 180_G_2 358_A_2 377_E_3 380_F_9 380_G_7 409_A_11 419_A_3 441_E_10 442_D_6
D15Mit3	L78	Chr15	29.5	WC15.21	159_G_11 161_G_6 377_E_3 379_G_8 380_A_9 380_F_9 381_G_6 419_A_3 437_C_9 456_G_2
D15Mit67	MPC682	Chr15	29.5	WC15.22	169_G_11 177_D_1 177_F_11 179_D_7 274_E_4 279_C_8 307_E_10 346_D_9 434_D_8 435_B_4
D15Mit91	MPC1512	Chr15	29.5	WC15.22	087_D_5 273_F_12 278_F_1 287_E_5 335_C_5 440_A_2
D15Mit156	MT2624	Chr15	29.5	WC15.22	087_D_5 273_F_12 335_C_5 425_G_7 426_H_5 440_A_2
D15Mit90	MPC2104	Chr15	29.5	WC15.21	129_H_5 379_G_8 391_E_5 419_A_3 426_A_9
D15Mit47	B612	Chr15	29.5	WC15.22	116_A_10 179_D_7 278_F_1 279_C_8 287_E_5 307_E_10 335_C_5 361_G_11 361_G_12 361_H_8 434_D_8 436_G_1 442_F_10
D15Mit213	MT4536	Chr15	29.5	WC15.21	148_A_5 380_G_7
D15Mit144	MT1375	Chr15	29.5	WC15.21	140_B_10 148_A_5 380_F_9 380_G_7 419_A_3
D15Mit212	MTH469	Chr15	29.5	WC15.21	126_C_4 131_C_7 161_G_6 326_D_1 379_G_8 380_F_9 380_G_7 419_A_3
D15Mit92	MMH255	Chr15	29.5	WC15.22	087_D_5 132_C_11 273_F_12 278_F_1 287_E_5 335_C_5 426_H_5 440_A_2
D15Mit123	MT1141	Chr15	29.5	WC15.20	312_D_5 312_G_2 360_F_1 403_A_5 459_E_6
D15Mit66	MPC331	Chr15	29.5	WC15.21	177_G_6 326_D_1 377_E_3 380_F_9 380_G_7 419_A_3
D15Mit186	MJ4283	Chr15	29.5	WC15.22	115_B_11 169_G_11 177_D_1 274_E_4 334_B_6 434_D_8 435_B_4 436_G_1 463_G_11
D15Mit145	MT2556	Chr15	30.6	WC15.22	115_B_11 169_G_11 334_B_6 361_H_2 397_A_3 403_C_9 435_B_4 463_G_11
D15Mit157	MT3219	Chr15	32.8	WC15.25	123_A_7 165_E_9 397_C_9
D15Mit187	MJ4311	Chr15	32.8	WC15.24	127_E_6 129_B_3 163_H_5 164_D_1 188_E_4 223_D_1 278_G_10 312_C_5 324_B_5 408_E_8 415_B_2 421_G_6 439_C_10 439_C_9 442_F_11
D15Mit197	MTAR187	Chr15	32.8	WC15.25	126_D_7 140_C_1 163_G_12 218_B_3 291_F_12 307_D_12 386_F_11 430_G_4
D15Mit30	B376	Chr15	32.8	WC15.23	165_A_4 240_E_7 387_F_10
D15Mit235	MTH1503	Chr15	32.8	WC15.25	291_F_12
D15Mit93	MPC2530	Chr15	32.8	WC15.25	126_D_7 158_C_7
D15Mit258	MTH2629	Chr15	32.8	WC15.23	240_E_10 240_E_7 443_F_10
D15Mit28	A1134	Chr15	32.8	WC15.24	125_F_6 127_E_6 129_B_3 151_D_4 152_D_4 163_H_5 164_D_1 223_G_9 312_C_5 344_H_7 359_F_9 359_H_8 378_D_9 393_A_10 431_F_10 451_F_7 456_D_1
D15Mit29	B381	Chr15	32.8	WC15.24	137_E_10 150_G_9 163_H_5
D15Mit68	MPC245	Chr15	32.8	WC15.23	285_E_9 325_C_5
D15Mit146	MT3018	Chr15	32.8	WC15.23	115_G_9 153_A_12 211_A_6 325_C_5 346_G_11 360_B_4 360_C_3 387_F_10 410_G_11 416_H_5 443_F_10
D15Mit236	MTH1196	Chr15	32.8	WC15.23	115_G_9 187_F_11 325_C_5 346_G_11 412_B_12 416_H_5 459_A_3
D15Mit94	MPC1718	Chr15	32.8		346_B_3 392_B_3 417_H_6 436_E_5 463_D_3
D15Mit117	MTH181	Chr15	32.8	WC15.24	127_E_6 127_H_10 172_G_4 188_E_4 312_C_5 324_B_5 421_G_6 436_G_8 439_C_10
D15Mit188	MT2888	Chr15	33.9		289_A_5 382_A_12
D15Mit134	MT1925	Chr15	33.9	WC15.28	116_H_1 158_B_3 179_G_12 187_D_11 266_A_5 333_F_1 333_F_9 344_A_2 345_B_7 406_H_10
D15Mit118	MT979	Chr15	35.0	WC15.27	122_D_8 215_D_2 330_H_2 450_A_7
D15Mit260	MTH2120	Chr15	35.0	WC15.26	159_C_9 433_G_7 464_C_4
D15Mit31	P85	Chr15	35.0	WC15.27	153_E_10 296_G_4 406_F_8 423_E_1 428_E_1
D15Mit222	MTH548	Chr15	35.0	WC15.27	119_C_6 139_D_1 319_G_8 334_G_2 395_A_12 408_G_11 416_C_2 417_B_2 444_E_3 459_F_9
D15Mit106	MMH299	Chr15	35.0	WC15.25	360_F_1 403_A_5
D15Mit32	J2	Chr15	35.0	WC15.27	153_E_10 406_F_8 423_E_1 428_E_1
D15Mit95	MPC1383	Chr15	35.0	WC15.27	139_D_1 349_B_5 351_B_3 395_A_12 423_E_1 428_H_1 436_D_6 444_E_3 459_F_9
D15Mit238	MTH1315	Chr15	35.0	WC15.26	334_D_8 456_C_7
D15Mit158	MT3051	Chr15	35.0	WC15.27	139_D_1 351_B_3
D15Mit71	MPC268	Chr15	35.0	WC15.26	124_E_4 159_C_9 177_F_5 223_A_1 239_F_4 334_D_8 387_E_3 456_C_7
D15Mit259	MTH2669	Chr15	35.0	WC15.26	124_E_4 223_A_1 239_F_4 311_H_10 334_D_8 456_C_7
D15Mit214	MT4383	Chr15	35.0	WC15.27	139_D_1 459_F_9
D15Mit70	MPC866	Chr15	35.0		285_F_9 323_C_9 443_A_12
D15Mit69	MPC1386	Chr15	35.0	WC15.27	153_E_10 239_C_3 296_G_4 408_E_5 450_A_7
D15Mit105	MT740	Chr15	38.3	WC15.25	123_A_7 126_D_7 158_C_7 405_A_3
D15Mit198	MT3612	Chr15	40.4		144_E_8
D15Mit33	B367	Chr15	40.4	WC15.28	137_F_1 329_H_12 341_A_9 344_A_2 345_B_7 419_D_1
D15Mit240	MTH1246	Chr15	40.4	WC15.28	120_E_3 133_C_2 151_E_4 158_B_3 160_B_12 169_G_5 172_D_3 173_C_5 173_E_12 173_G_5 199_E_6 303_D_5 348_C_7 384_G_1 388_G_11 388_H_10 439_B_11
D15Mit107	MT619	Chr15	41.5		437_E_6
D15Mit72	MPC921	Chr15	41.5	WC15.28	152_A_10 239_H_10 406_E_7 406_G_6 419_A_9 442_D_10
D15Mit215	MT4728	Chr15	41.5	WC15.28	305_E_5 341_A_9
D15Mit37	B162	Chr15	42.6	WC15.29	152_B_9 185_A_10 239_F_6 240_B_4 285_F_3 291_B_3 317_G_1 352_F_12 396_A_6
D15Mit262	MTH2883	Chr15	45.9	WC15.29	121_A_10 158_C_3 185_A_10 224_B_2 240_B_4 240_G_5 274_A_11 295_A_5 391_B_11 410_G_10
D15Mit96	MPC837	Chr15	49.2	WC15.29	115_D_6 121_A_10 158_C_3 274_A_11 295_A_5 309_H_7 333_C_7 391_B_11 415_B_2
D15Mit170	MTAR117	Chr15	49.2	WC15.29	123_H_8 128_C_1 133_F_8 137_C_3 178_G_11 309_H_7
D15Mit124	MT1320	Chr15	50.3		116_A_9 303_D_9 308_G_2 343_D_8 343_F_2 343_H_4 349_B_12 357_F_1 360_A_10 392_F_2
D15Mit242	MTH1481	Chr15	53.6	WC15.30	133_D_1 144_B_1 172_E_2 180_H_2 240_D_12 311_H_12 350_A_11 350_B_11 376_F_11 376_G_1 421_H_7 457_E_2 457_H_2
D15Mit243	MTH1425	Chr15	54.6	WC15.30	110_A_6 148_D_6 159_B_9 193_B_9 317_C_1 421_E_12 434_D_5 446_E_11 447_G_3 465_C_7
D15Mit34	B450	Chr15	55.7	WC15.30	144_B_1 156_F_10 332_A_11 332_C_7 376_F_11 376_G_1 376_H_1 402_D_6 405_H_10 406_A_1
D15Mit108	MT211	Chr15	55.7	WC15.30	121_B_2 350_G_3 352_E_2 352_G_1 408_E_1 440_D_8 440_F_7 445_F_10
D15Mit217	MT4900	Chr15	55.7	WC15.30	317_C_1 445_F_10 446_E_11
D15Mit172	MT3257	Chr15	55.7	WC15.30	156_F_10 166_D_7 322_F_3 406_A_1 460_H_3
D15Mit245	MTH1409	Chr15	56.8	WC15.30	141_E_2 161_G_11 350_G_3 352_E_2 352_G_1 440_D_8
D15Mit244	MTH2039	Chr15	56.8	WC15.30	161_G_11 165_E_3 388_E_4 440_D_8
D15Mit75	MPC993	Chr15	56.8		159_C_7 274_B_5 291_B_7 343_C_11 343_H_2 384_F_2 387_D_9 388_D_3 388_D_9 396_B_9 396_C_3 396_E_3 417_D_8 417_G_6 424_F_8 427_F_8 435_B_9 442_H_7
D15Mit272	MTH3106	Chr15	56.8	WC15.30	165_E_3 350_G_3 417_H_8
D15Mit193	MT3627	Chr15	57.9	WC15.30	179_F_8 341_G_6 341_G_7 415_H_8 417_F_12 417_H_8 441_C_2 442_F_8 451_D_11 451_E_11 455_B_6 456_C_11 456_D_12 456_H_6
D15Mit48	B478	Chr15	57.9	WC15.30	179_F_8 295_F_8 307_E_3 415_H_8 427_E_6 433_G_4 456_H_6 464_D_8
D15Mit218	MT4716	Chr15	57.9	WC15.30	179_F_8 295_F_8 307_E_3 341_G_6 341_G_7 405_D_5 427_E_6 451_D_11 454_C_7 456_H_6
D15Mit263	MTH2609	Chr15	60.1	WC15.31	087_A_4 125_B_3 149_E_2 183_D_3 240_H_10 240_H_11 266_B_6 346_E_6 346_G_2 382_E_10 438_A_4 445_E_10
D15Mit173	MT2049	Chr15	61.2		183_H_3
D15Mit14	D17	Chr15	61.2	WC15.31	266_B_6 346_G_2
D15Mit160	MT2357	Chr15	62.3	WC15.31	285_D_8
D15Mit15	D6	Chr15	63.4	WC15.29	240_B_4 285_D_8 295_A_5 297_B_8
D15Mit79	MPC1886	Chr15	63.4	WC15.31	123_D_10 127_B_10 131_E_6 164_B_7 170_A_5 193_C_8 256_F_1 358_A_12 358_F_1 386_G_3 430_D_1
D15Mit40	D504	Chr15	65.6		211_G_10 321_B_5 458_D_11
D16Mit32	MPC1416	Chr16	0.0	WC16.0	126_H_10 278_F_3 357_F_9 360_A_9 381_B_12 387_C_1 391_E_6 426_B_2 426_H_2
D16Mit130	MT3299	Chr16	3.3		187_H_1 212_E_4 311_C_3 331_E_7 332_A_7 332_G_12 464_G_4
D16Mit181	MTH825	Chr16	3.3	WC16.0	152_D_10 160_A_3 349_G_3 384_E_7 392_E_5 392_H_9 455_D_3 457_A_4
D16Mit9	B159	Chr16	4.4	WC16.0	152_D_10 281_F_11 349_G_3 446_H_3 454_G_3
D16Mit159	MT5158	Chr16	4.4	WC16.0	164_H_7 169_A_11 281_F_11 349_G_3 436_E_7
D16Mit183	MTH565	Chr16	7.7	WC16.1	158_B_12 359_C_12 431_E_9 431_H_2 465_A_3
D16Mit162	MTH391	Chr16	7.7		150_G_3 321_G_4 360_H_12
D16Mit161	MT4626	Chr16	7.7	WC16.1	199_F_1 288_F_5 345_H_9 382_D_3
D16Mit87	MT1340	Chr16	7.7	WC16.1	158_B_12 316_D_12 359_C_12 382_D_3 465_A_3
D16Mit72	MT258	Chr16	7.7	WC16.0	169_A_11 281_F_11 288_E_11 288_E_8 349_G_3 384_G_3 439_F_2
D16Mit109	MT2146	Chr16	7.7	WC16.1	134_A_1 161_F_2 212_F_5 359_C_12 465_A_3
D16Mit164	MT4634	Chr16	7.7		185_A_9 187_C_3 187_G_1 305_A_11 323_A_12 326_B_8 395_F_10 414_E_3 443_E_2 449_D_11
D16Mit88	MT1309	Chr16	9.8		135_H_1 168_H_3 170_G_6 213_C_10 307_G_8 312_C_8 344_C_7 397_B_6 406_E_10
D16Mit34	MPC1220	Chr16	12.0	WC16.1	087_H_7 136_C_5 147_H_8 160_H_7 316_G_5 341_A_7 357_F_7 432_E_12 432_H_7
D16Mit143	MT3959	Chr16	14.2		138_H_11 152_C_11 224_B_7 224_H_9 438_F_3
D16Mit144	MT3674	Chr16	15.3	WC16.1	299_E_7 381_B_1 406_C_4 425_F_2 426_F_2 444_A_5 447_H_11
D16Mit145	MT3448	Chr16	15.3	WC16.2	116_H_1 135_A_8 163_H_11 199_H_8 309_E_11 312_B_9 326_H_2 385_D_3 406_C_8 437_B_10 439_B_10 439_C_8 439_D_2 440_C_4
D16Mit208	MTH3008	Chr16	16.4	WC16.2	218_F_2 240_E_10 240_E_7 240_H_1 376_D_12 377_A_10 377_D_12 377_E_8 464_B_4
D16Mit35	MPC444	Chr16	17.5	WC16.2	127_H_1 129_G_1 167_H_5 177_G_1 240_E_10 240_E_7 329_B_6 345_H_11 385_D_3 457_G_4 457_H_2
D16Mit1	A70	Chr16	17.5	WC16.2	240_E_10 240_E_7 289_B_11 299_D_10 385_D_3 423_D_7 434_B_1 457_G_4
D16Mit210	MTH2558	Chr16	23.0		126_H_7 168_A_10 390_B_10
D16Mit166	MT5240	Chr16	23.0	WC16.3	141_C_7 329_B_1 375_A_11 442_F_1 444_F_10
D16Mit110	MT2302	Chr16	23.0	WC16.3	141_C_7 153_C_7 184_E_3 184_H_11 223_A_7 295_E_5 295_H_7 375_A_11 396_D_8 410_G_5 414_G_4 462_E_8 463_D_8
D16Mit211	MTH1756	Chr16	24.0	WC16.4	139_G_6
D16Mit193	MTH1314	Chr16	24.0		405_H_3
D16Mit75	MT636	Chr16	25.1	WC16.5	134_F_1 153_A_5 156_B_7 169_G_1 435_E_11
D16Mit99	MT924	Chr16	25.1	WC16.5	134_F_1 153_A_5 169_G_1 173_C_4 239_C_5 420_G_11
D16Mit212	MTH2122	Chr16	25.1	WC16.4	121_E_8 124_C_5 139_G_6 149_C_4 397_E_8 455_A_7
D16Mit90	MT1376	Chr16	25.1	WC16.6	127_D_2 137_D_1 149_A_8 163_F_5 181_H_11 185_A_2 346_B_4 380_A_3 384_A_11 389_E_12
D16Mit59	MT315	Chr16	25.1	WC16.6	127_D_2 137_D_1 150_G_8 163_F_5 185_A_2 213_G_9 379_G_9 389_E_12 392_F_12
D16Mit4	M203	Chr16	25.1	WC16.5	134_F_1 153_A_5 156_B_7 173_C_4 317_B_11 435_E_11
D16Mit13	A1093	Chr16	25.1	WC16.6	181_H_11 321_A_5 350_B_10 384_A_11 387_C_12 389_E_12 405_C_7
D16Mit112	MT2185	Chr16	25.1	WC16.4	167_B_11 320_A_9 322_A_1 391_A_5 397_E_8 419_H_8
D16Mit194	MTH1968	Chr16	26.2	WC16.7	147_F_10 169_B_1 178_C_11 326_D_3 384_G_10 408_H_2 409_G_1 418_C_10
D16Mit136	MTAR180	Chr16	26.2	WC16.7	147_F_10 171_A_8 178_C_11 326_D_3 341_A_2 384_G_10 408_H_2 409_G_1 418_C_10 464_D_7
D16Mit195	MTH1173	Chr16	26.2	WC16.7	147_F_10 178_C_11 326_D_3 408_H_2 418_C_10
D16Mit97	MT667	Chr16	27.3		171_C_6 313_E_12 443_H_10
D16Mit137	MT3421	Chr16	28.4	WC16.8	311_B_1
D16Mit125	MT2615	Chr16	28.4		177_A_10
D16Mit15	A738	Chr16	28.4	WC16.9	151_B_10 199_D_10 287_H_7 319_H_6 344_H_8 392_F_7
D16Mit168	MT4429	Chr16	28.4	WC16.7	147_A_2 159_A_5 159_C_7 164_E_4 325_G_1 410_B_3 426_B_2
D16Mit41	MPC380	Chr16	28.4	WC16.8	281_F_10 281_F_7 311_B_1 316_D_12
D16Mit39	MPC1614	Chr16	28.4	WC16.8	124_F_2 134_D_7 151_C_8 281_F_10 281_F_7
D16Mit83	MTH219	Chr16	28.4	WC16.8	116_D_6 135_A_8 161_G_10 281_F_10 281_F_7 311_B_1 316_D_12 419_F_3
D16Mit197	MTH2093	Chr16	29.5	WC16.9	117_H_8 144_E_6 150_A_4 152_B_2 153_A_9 406_D_1
D16Mit198	MTH884	Chr16	29.5	WC16.8	134_D_7 173_H_5 179_C_7 223_B_9 305_G_7 307_C_9 381_F_12 403_G_12 415_B_6 464_B_4
D16Mit42	MPC409	Chr16	29.5	WC16.9	117_H_11 134_G_1 151_B_10 183_E_10 184_B_6 203_D_4 287_H_7 319_H_6 344_H_8 392_F_7
D16Mit196	MTH2069	Chr16	29.5	WC16.9	117_H_11 151_B_10 183_E_10 184_B_6 203_D_4 319_H_6 344_H_8 397_F_5
D16Mit63	MPC2133	Chr16	29.5	WC16.9	117_H_11 151_B_10 184_B_6 307_E_3 319_H_6 331_F_5 344_H_8 392_F_7 397_F_5 423_F_11 428_F_11 432_F_2
D16Mit62	MPC757	Chr16	29.5		166_H_4 285_H_7 312_A_7 325_E_8 350_C_5 408_G_3
D16Mit45	MPC1808	Chr16	29.5		119_E_8 376_B_5 377_F_4 422_E_2 457_F_5 464_D_2 464_E_12
D16Mit44	MPC1123	Chr16	29.5		113_A_11 134_H_5 341_G_9 350_D_7 410_D_8 433_F_9 454_E_10
D16Mit169	MT5243	Chr16	30.6	WC16.10	087_F_7 088_E_2 088_H_7 115_D_9 120_A_8 120_B_2 128_A_2 149_G_2 149_H_6 153_B_2 177_H_9 324_A_2 324_H_6 345_B_4 346_B_3 357_E_3 411_C_12 417_G_3 431_H_4
D16Mit199	MTH1063	Chr16	31.7	WC16.10	117_E_2 156_A_9 173_H_1 392_C_2 410_F_5 446_F_3
D16Mit46	MPC684	Chr16	31.7	WC16.10	117_E_2 288_F_1 297_D_9 311_F_4
D16Mit221	MT4167	Chr16	31.7	WC16.10	114_E_9 173_H_1 188_B_9 311_F_4 376_C_10 411_H_2
D16Mit5	A38	Chr16	32.8		132_A_7 137_A_4 137_E_6 147_C_7 147_E_5 147_F_12 164_A_2 212_B_6 285_A_11 290_E_9 290_G_7 313_F_1 421_B_9
D16Mit215	MTH2839	Chr16	33.9	WC16.10	087_C_6 113_D_9 135_G_3 152_G_6 171_C_7 292_C_3 297_D_6 304_G_1 307_C_4 307_C_5 331_D_4 348_D_1 390_F_12 463_C_9
D16Mit92	MT1317	Chr16	33.9		126_G_10 144_B_8 168_F_10 181_E_10 289_H_2 377_B_4 403_A_2 417_F_5 419_E_5 444_A_12 444_B_11
D16Mit174	MT5262	Chr16	33.9		409_G_11
D16Mit149	MTAR4150	Chr16	33.9		113_H_10 156_E_1 256_C_12 346_E_2 390_H_8
D16Mit114	MT2448	Chr16	33.9	WC16.12	180_E_8 329_H_9 398_B_11 411_F_3
D16Mit139	MT3311	Chr16	33.9		164_F_8
D16Mit76	MT504	Chr16	33.9	WC16.10	116_D_8 135_G_3 152_G_6 266_G_9 307_C_4 307_C_5 309_F_11 331_D_4 348_D_1 390_F_12 431_H_4 449_F_7 463_C_9
D16Mit172	MT4835	Chr16	33.9	WC16.11	120_G_10 152_H_11 177_A_11 282_D_10 386_H_8 451_E_2 462_E_8
D16Mit115	MT1392	Chr16	33.9	WC16.11	088_C_4 165_G_4 188_F_8 255_G_3 302_F_5 317_D_10 453_C_6
D16Mit222	MT5384	Chr16	33.9	WC16.10	113_D_9 120_D_4 122_H_10 136_E_2 167_B_11 292_C_3 304_G_1 378_E_8 465_B_1
D16Mit27	B307	Chr16	33.9	WC16.12	180_E_8 329_H_9
D16Mit140	MT3077	Chr16	33.9		087_G_3 160_H_12 160_H_8 224_C_1 256_E_1 274_B_10 274_C_11 304_C_9 411_B_6 411_D_10 411_G_7 421_A_2
D16Mit216	MTH3100	Chr16	33.9	WC16.11	165_G_4 166_A_12 317_D_3 328_E_4 341_G_10 393_H_8
D16Mit65	MMH184	Chr16	33.9	WC16.12	180_E_8 273_B_3 313_G_8 427_B_9 458_A_10
D16Mit116	MT2516	Chr16	35.0	WC16.12	119_E_7 411_F_1 417_A_6
D16Mit202	MTH1240	Chr16	35.0	WC16.12	119_E_7 122_G_7 180_E_8 283_C_9 411_F_1 448_A_2 458_A_11
D16Mit176	MT4969	Chr16	36.1	WC16.13	131_G_12 131_G_9 164_F_6 171_F_4 310_A_4 443_B_2
D16Mit217	MTH3079	Chr16	37.2	WC16.13	087_E_3 135_E_10 147_A_7 148_D_1 163_D_5 171_F_4
D16Mit49	MPC978	Chr16	39.3	WC16.14	116_B_1 185_F_8 188_H_12 305_B_8 313_C_1 350_H_7 390_F_5 403_F_9 405_E_2 433_B_12 433_D_2
